Frame,Onset time,Narrative details (external events),Narrative details (internal state),Characters on screen,Music presence,Speech,Character speaking,Indoor/outdoor,Setting,Scene name
26802,1072.0799999990002,Johnny introduces Lisa. Rico stares at them.,Rico can easily tell Lisa is transgender.,"Rico, Buck",no,"kicked me out the house, you know.",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26833,1073.3199999990002,Rico says that Lisa a man.,Rico can easily tell that Lisa is transgender and is somewhat disgusted by Johnny's story.,"Rico, Buck",no,"My nigga, that's a man.",Rico,indoor,Jail waiting room,Black Masculinity and Transphobia
26869,1074.76,Johnny pauses for a moment and calls Lisa his ex-girlfriend again.,Johnny does not believe Lisa is transgender or a man.,"Johnny, Earn, Lisa, Buck, Grady, Rico, inmates",no,"What? Nah, man this is my ex.",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
26949,1077.96,Lisa looks down and says nothing. Rico continues and points out she is sitting with the men.,Lisa is uncomfortable and upset.,"Lisa, Earn",no,Your ex-girlfriend a man. Why you think she in jail with the,Rico,indoor,Jail waiting room,Black Masculinity and Transphobia
27043,1081.72,"Rico continues, and calls Johnny gay. Buck nods in agreement.",Rico is making fun of Johnny.,"Rico, Buck",no,"men? She'd be on the other side! Nigga, you gay.",Rico,indoor,Jail waiting room,Black Masculinity and Transphobia
27110,1084.4,Johnny pauses for a moment and starts to deny it. Earn sighs.,,"Johnny, Earn",no,"Nah, man, she...",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
27183,1087.3199999990002,"Johnny cuts himself off, turns, and looks at Lisa, up and down.  Earn sits silently.","Johnny is starting to believe Lisa may be transgender (""a man""). Earn feels awkward.","Johnny, Earn",no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
27239,1089.5600000000004,"Lisa looks at Johnny, smiles slightly, and says nothing. Earn looks down.",Lisa silently confirms she is transgender. Earn is uncomfortable.,"Lisa, Earn",no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
27308,1092.3199999990002,"Johnny says nothing for a long moment, then quietly laughs and denies it.","Johnny awkwardly starts to realize Lisa is transgender (""a man"").","Johnny, Earn",no,"Nah, man...",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
27432,1097.28,"Johnny turns to Earn and yells at him, asking if he thinks he is gay.",Johnny is embarrassed and angry.,"Johnny, Earn, Lisa",no,So you think I'm gay?,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
27480,1099.2,Earn pauses and slowly responds.,Earn is uncomfortable being put on the spot like that.,"Johnny, Earn, Lisa",no,"Nah, no, I...",Earn,indoor,Jail waiting room,Black Masculinity and Transphobia
27541,1101.64,An inmate off screen shouts that Johnny is gay.,,"Johnny, Earn, Lisa, Buck, Grady, Rico, Inmates",no,This nigga gay as hell!,Inmate,indoor,Jail waiting room,Black Masculinity and Transphobia
27574,1102.96,The inmates snicker and laugh. Johnny yells.,Johnny is angry and embarrassed.,"Johnny, Earn, Lisa, Buck, Grady, Rico, Inmates",no,Shut the hell up!,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
27620,1104.8000000000004,Johnny yells at the crows of inmates.,Johnny is angry and embarrassed.,Johnny,no,Y'all niggas is trippin!,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
27652,1106.0800000000004,More inmates look at Johnny and laugh. Johnny yells.,Johnny is angry and embarrassed.,Inmates,no,I ain't gay!,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
27696,1107.84,Johnny argues that people in jail have sex with other men.,Johnny is angry and embarrassed.,Johnny,no,"Y'all niggas, niggas fuck guys up in here anyway.",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
27745,1109.8000000000004,"Buck turns around, laughs, and responds that having sex with men is only gay outside of prison.",,"Buck, Rico",no,"Nah, that, that ain't gay, that's just jail. You was on the outside fucking booty holes!",Buck,indoor,Jail waiting room,Black Masculinity and Transphobia
27883,1115.3200000000004,Johnny sits silently and starts to tear up as the other inmates laugh at him. Earn sits silently next to him.,"Johnny is hurt and embarrassed that he did not realize Lisa is transgender (""a man"").","Johnny, Earn",no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
27973,1118.92,Johnny turns and looks at Earn. Lisa sits silently.,Johnny is angry and embarrassed. Earn and Lisa are uncomfortable.,"Johnny, Earn, Lisa",no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
28026,1121.04,"After a long pause, Earn responds that sexuality is a spectrum.",Earn is uncomfortable and tries to diffuse the tension and calm Johnny down by giving a progressive answer.,"Johnny, Earn, Lisa",no,"Sexuality is a spectrum, you can really do",Earn,indoor,Jail waiting room,Black Masculinity and Transphobia
28090,1123.6,Earn continues. Other inmates laugh. Buck calls Johnny gay again.,Johnny's face turns angry.,"Johnny, Earn",no,"whatever you want. ""That boy gay as hell.""","Earn, Buck.",indoor,Jail waiting room,Black Masculinity and Transphobia
28158,1126.3200000000004,Johnny threatens to stab Buck upstairs in the cells.,"Johnny is so hurt and embarrassed, he threatens violence.","Johnny, Earn",no,Imma stab your old ass when we get upstairs to them cells.,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
28221,1128.84,Buck falls silent and raises his hand slightly as an apology.,"None of the inmates, Buck included, wants to make violent enemies this early in jail.","Buck, Rico, Johnny",no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
28254,1130.16,Earn tries to stand up. Johnny stands tells him to sit down. Earn sits back in his seat.,Earn wants to get away from the escalating situation.,"Earn, Johnny",no,"Nigga, sit down.",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
28308,1132.3200000000004,Lisa reaches out to Johnny and tries to calm him down.,,"Johnny, Earn, Lisa",no,"Johnny, calm down.",Lisa,indoor,Jail waiting room,Black Masculinity and Transphobia
28339,1133.5600000000004,Johnny yells at the room. His lip starts quivering and there are tears in his eyes.,Johnny's pride is hurt. He is upset and lashing out.,Johnny,no,"Everyone can shut the fuck up, now!",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
28417,1136.68,Johnny yells at the room and defends Lisa and himself. Everyone looks at him. His voice shakes and he is on the verge of crying.,Johnny is upset and embarrassed.,"Johnny, Earn, Lisa, Buck, Grady, Rico, Inmates",no,I know what y'all think she is,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
28518,1140.72,Johnny continues yelling at the room.,Johnny is upset and embarrassed.,Johnny,no,"but I ain't on that faggot shit, man!",Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
28598,1143.92,Johnny turns to look at Earn,,Johnny,no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
28635,1145.4,"Earn silently looks up at Johnny, then quickly back down and shakes his head.","Earn is uncomfortable and trying not to act weird, but struggling with how close he is to the situation.",Earn,no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
28691,1147.64,Johnny leans down and again yells at Earn to stop being weird.,Johnny is angry with Earn.,Johnny,no,Stop being,Johnny,indoor,Jail waiting room,Black Masculinity and Transphobia
28727,1149.0800000000004,"Earn shakes his head and says he is not being weird, just sitting.","Earn is frustrated and trying not to be awkward, but failing.","Earn, Johnny",no,"weird, nigga! ""I'm, I'm not, I'm trying, nah, man, I'm just sitting here""","Johnny, Earn",indoor,Jail waiting room,Black Masculinity and Transphobia
28819,1152.76,Officer Jones cuts Earn off and tells the inmates to be quiet.,,"Earn, Johnny",no,"All y'all shut up, this ain't fun time.",Officer Jones,indoor,Jail waiting room,Black Masculinity and Transphobia
28859,1154.36,"Earn stops talking. Johnny sits back down in his chair. Earn, Johnny, and Lisa all sit silently for a long moment.","Earn, Johnny, and Lisa all feel awkward and uncomfortable.","Johnny, Earn, Lisa",no,,,indoor,Jail waiting room,Black Masculinity and Transphobia
29027,1161.0800000000004,Alfred Paper Boy returns from his walk and walks into his living room. He suddenly raises his hands.,,Alfred Paper Boy,no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
29127,1165.0800000000004,"Darius sits on the couch, pointing a nerf gun at Alfred Paper Boy. He greets him.",,Darius,no,"Oh, what it do, man?",Darius,indoor,Alfred Paper Boy's house,Getting Too Hot
29162,1166.48,Darius lowers the nerf gun and asks where Alfred Paper Boy was.,,Darius,no,Where'd you go?,Darius,indoor,Alfred Paper Boy's house,Getting Too Hot
29207,1168.28,Alfred Paper Boy sits down on the arm of a couch and shrugs. Darius speaks.,,Alfred Paper Boy,no,I didn't even notice you left.,Darius,indoor,Alfred Paper Boy's house,Getting Too Hot
29254,1170.16,Alfred Paper Boy answers vaguely.,,Alfred Paper Boy,no,I just went out for a second.,Alfred Paper Boy,indoor,Alfred Paper Boy's house,Getting Too Hot
29298,1171.92,Alfred Paper Boy says he got a girl's number and falls backward on the couch.,Alfred Paper Boy frames his awkward encounter as a success.,Alfred Paper Boy,no,I did get this girl's number though.,Alfred Paper Boy,indoor,Alfred Paper Boy's house,Getting Too Hot
29370,1174.8000000000004,Darius laughs and puts the nerf gun down on the messy table.,,Darius,no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
29408,1176.3200000000004,"Darius picks up a black hat from the table and puts it on his head, and responds.",Darius is trying to raise Alfred Paper Boy's spirits.,Darius,no,I know you did.,Darius,indoor,Alfred Paper Boy's house,Getting Too Hot
29449,1177.96,"Darius stands up with the hat on, walks over to Alfred Paper Boy, and continues talking.",Darius is trying to raise Alfred Paper Boy's spirits.,Darius,no,Cause you? You got that juice.,Darius,indoor,Alfred Paper Boy's house,Getting Too Hot
29539,1181.5600000000004,"Darius fist-bumps Alfred Paper Boy. Suddenly, they hear a knock at the door. Alfred Paper Boy looks toward it.",Alfred Paper Boy is feeling better about himself.,"Alfred Paper Boy, Darius",no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
29623,1184.92,"Darius looks toward the door, then back at Alfred Paper Boy.",Darius looks surprised and worried.,Darius,no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
29697,1187.88,"Alfred Paper Boy looks toward the door, then back at Darius.",Alfred Paper Boy also looks surprised and worried.,"Alfred Paper Boy, Darius",no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
29769,1190.76,Darius walks over to the door to answer it. Alfred Paper Boy starts to get up from the couch.,Alfred Paper Boy and Darius are suspicious of the knock on the door.,"Alfred Paper Boy, Darius",no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
29921,1196.84,Darius opens the door. A black man wearing a Batman mask and grey sweatshirt is standing outside. The man says nothing.,,Masked Man,no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
30030,1201.2,The man removes his Batman mask and asks if it is Paper Boy's house. He looks through the doorway.,,Masked Man,no,Paper Boy live here?,Masked Man,indoor,Alfred Paper Boy's house,Getting Too Hot
30126,1205.04,Darius looks around for a moment then slowly answers.,Darius is confused and hesitant.,Darius,no,Yeah.,Darius,indoor,Alfred Paper Boy's house,Getting Too Hot
30211,1208.44,"the man with the Batman mask says nothing for a moment, then responds.",,Masked Man,no,Okay.,Masked Man,indoor,Alfred Paper Boy's house,Getting Too Hot
30292,1211.68,The mysterious man suddenly pulls the mask down over his face and runs away.,,"Masked Man, Darius",no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
30384,1215.36,The masked man runs off across the street. Alfred Paper Boy slowly walks up to the door.,,"Masked Man, Darius, Alfred Paper Boy",no,,,indoor,Alfred Paper Boy's house,Getting Too Hot
30462,1218.48,Darius turns to Alfred Paper Boy and tells him he is too popular. Both watch the masked man run away.,"Darius is oblivious to the danger of the situation, and assumes the man was a fan.","Darius, Alfred Paper Boy, Masked Man",no,You too hot.,Darius,indoor,Alfred Paper Boy's house,Getting Too Hot
30552,1222.0800000000004,BLACK SCREEN 3,,,no,,,,,
30620,1224.8000000000004,"Earn sits in the jail waiting room, staring.",,Earn,no,,,indoor,Jail waiting room,Earn is Released
30652,1226.0800000000004,Officer Jones tells the inmates they are going upstairs.,"Earn is losing hope, having not been released from jail yet.",Earn,no,"Alright, let's go everybody. We're heading upstairs.",Officer Jones,indoor,Jail waiting room,Earn is Released
30711,1228.44,"Mike, who begged to go upstairs earlier, thanks Officer Jones. Earn does not react or move.","Earn is losing hope, having not been released from jail yet.",Earn,no,"Man, thank you!",Mike,indoor,Jail waiting room,Earn is Released
30756,1230.24,"Suddenly, the intercom buzzes and a voice calls out Earn's name.",,Earn,no,E. Marks!,Intercom,indoor,Jail waiting room,Earn is Released
30813,1232.52,Earn's eyes suddenly widen and he perks up.,Earn cannot believe he is finally being released.,Earn,no,,,indoor,Jail waiting room,Earn is Released
30865,1234.6,"Earn sits up, announces himself, and looks around.",Earn cannot believe he is finally being released.,"Earn, Buck, Grady, Inmates",no,I'm him.,Earn,indoor,Jail waiting room,Earn is Released
30968,1238.72,Earn stands up and staggers off. The other inmates remain sitting in their chairs.,Earn cannot believe he is finally being released.,"Earn, Buck, Grady, Inmates",no,,,indoor,Jail waiting room,Earn is Released
31104,1244.16,Earn walks out the front door as a female officer walks in past him. He walks toward a car parked in the parking lot.,,Earn,no,,,outdoor,Jail parking lot,Earn is Released
31216,1248.64,"Earn walks over to Van's car, past a man sitting on a bench, smoking a cigarette. Earn is holding his plastic bag of possessions.",,Earn,no,,,outdoor,Jail parking lot,Earn is Released
31292,1251.68,Van sits silently in the car while Earn walks up to the passenger door.,Van is angry and upset with Earn.,"Van, Earn",no,,,outdoor,Jail parking lot,Earn is Released
31389,1255.5600000000004,"Earn tries to open the car door, but it is locked. Van sits with her eyes closed.",,"Van, Earn",no,,,outdoor,Jail parking lot,Earn is Released
31437,1257.48,Earn taps on the window and points at the door lock. Van turns and looks at him.,Van is angry and upset with Earn.,"Earn, Van",no,,,outdoor,Jail parking lot,Earn is Released
31504,1260.16,Van silently unlocks the door and Earn opens it.,Van is angry and upset with Earn.,"Earn, Van",no,,,outdoor,Jail parking lot,Earn is Released
31611,1264.44,Earn gets in the car and closes the door. Van says nothing.,Van is upset and angry with Earn.,"Earn, Van",no,,,outdoor,Jail parking lot,Earn is Released
31708,1268.3200000000004,Earn thanks Van for posting his bail. Van says nothing.,Van is upset and angry with Earn. Earn is ashamed and embarrassed.,"Earn, Van",no,Thanks for bailing me out.,Earn,outdoor,Jail parking lot,Earn is Released
31754,1270.16,"Earn and Van's baby girl, Lottie, makes noises from the back seat., singing the Itsy Bitsy Spider. Earn turns around to look at her. Van purses her lips.",Van is upset and angry with Earn.,"Earn, Van",no,,,outdoor,Jail parking lot,Earn is Released
31850,1274.0,Earn greets Lottie. Lottie squirms in her car seat and makes noises.,,Lottie,no,"Hey, mama!",Earn,outdoor,Jail parking lot,Earn is Released
31967,1278.68,Van slowly turns to look at Earn.,Van is upset and angry with Earn.,"Van, Earn",no,,,outdoor,Jail parking lot,Earn is Released
32011,1280.44,"Earn turns to look at Van, quickly glances at Lottie, and says the child will not remember picking him up from jail.",Earn is trying to make light of the situation.,"Earn, Van",no,She won't remember this.,Earn,outdoor,Jail parking lot,Earn is Released
32079,1283.16,"Van says nothing. Earn continues, imitating Lottie.",Van is upset and angry with Earn. Earn is trying to make light of the situation.,"Earn, Van",no,"It'll be like, hey, remember that time we had to pick up Daddy",Earn,outdoor,Jail parking lot,Earn is Released
32210,1288.4,Van smirks slightly. Earn continues immitating Lottie.,"Van is upset and angry with Earn, but less so. Earn is trying to make light of the situation.","Van, Earn",no,"from jail? Me neither cause I'm a baby, and",Earn,outdoor,Jail parking lot,Earn is Released
32299,1291.96,Earn continues immitating Lottie.,Van is upset and angry with Earn. Earn is trying to make light of the situation.,"Earn, Van",no,I don't remember anything and my brain isn't developed.,Earn,outdoor,Jail parking lot,Earn is Released
32400,1296.0,Van cuts Earn off and he stops talking.,Van is angry and upset with Earn. Earn stops trying to get back in her good graces.,"Earn, Van",no,"Shut up now. ""Okay.""","Van, Earn",outdoor,Jail parking lot,Earn is Released
32441,1297.64,"Van starts the car. Earn stares straight ahead, silently.",Earn is ashamed and knows Van is unhappy with him.,"Earn, Van",no,,,outdoor,Jail parking lot,Earn is Released
32586,1303.44,Van's car pulls away from the jail. Music begins playing. A police officer walks by and looks at the car.,,,yes,,,outdoor,Jail parking lot,Earn is Released
32772,1310.88,BLACK SCREEN 4 (with music playing),,,yes,,,,,
