Frame,Onset time,Narrative details (external events),Narrative details (internal state),Characters on screen,Music presence,Speech,Character speaking,Indoor/outdoor,Setting,Scene name
23780,951.2,Maeby questions why her and George-Michael kissing again would teach their parents a lesson.,"Maeby does not want to kiss again, and is confused and skeptical.","Maeby, George-Michael",no,Why would that teach them a lesson?,Maeby,indoor,Lucille's hotel room,The Intervention
23825,953.0,George-Michael quickly backpedals.,,"Maeby, George-Michael",no,No I mean,George-Michael,indoor,Lucille's hotel room,The Intervention
23835,953.4,George-Michael quickly rephrases the reason he and Maeby should kiss.,George-Michael is awkward.,"George-Michael, Maeby",no,"uh, to freak them out.",George-Michael,indoor,Lucille's hotel room,The Intervention
23913,956.52,Maeby argues that kissing to freak their parents out does not make sense.,Maeby is skeptical.,Maeby,no,"Yeah, but that doesn't make any sense.",Maeby,indoor,Lucille's hotel room,The Intervention
23951,958.04,George-Michael stammers that freaking them out makes the joke funny.,George-Michael is sheepish and awkward. He wants to kiss Maeby.,"George-Michael, Maeby",no,Isn't that what makes it funny?,George-Michael,indoor,Lucille's hotel room,The Intervention
23986,959.44,George-Michael laughs. Maeby stares at him.,George-Michael is awkward and wants to kiss Maeby. Maeby thinks George-Michael is weird.,"Maeby, George-Michael",no,I'm laughing.,George-Michael,indoor,Lucille's hotel room,The Intervention
24023,960.92,George-Michael changes the subject back to their game of Uno and accidentally tells Maeby to go fish.,George-Michael is awkward and wants to kiss Maeby again.,"George-Michael, Maeby",no,"Go fish, uno.",George-Michael,indoor,Lucille's hotel room,The Intervention
24067,962.68,George-Michael reaches for his drink and takes a sip.,George-Michael is awkward.,"George-Michael, Maeby, Michael",no,,,indoor,Lucille's hotel room,The Intervention
24097,963.88,George-Michael drinks. Michael tells the rest of his family he is not coming back to the company.,,"George-Michael, Maeby, Michael",no,"Well, I'm sorry, it's just, it's too late.",Michael,indoor,Lucille's hotel room,The Intervention
24139,965.56,Michael tells his family that he got a new job and is moving to Phoenix.,,Michael,no,"I'm moving to Phoenix, I got a job.",Michael,indoor,Lucille's hotel room,The Intervention
24198,967.92,"GOB, Lindsay, and Lucille stare blankly at Michael.",,"GOB, Lindsay, Lucille, George-Michael, Maeby",no,,,indoor,Lucille's hotel room,The Intervention
24282,971.28,Michael starts to explain to his family how a job works.,None of the Bluths have ever had a real job.,"Michael, Lindsay",no,"Something you apply for, and then they pay you to, uh",Michael,indoor,Lucille's hotel room,The Intervention
24369,974.76,Michael cuts himself off.,Michael jokes that his family will have to get their own jobs and find out how they work.,"Michael, Lindsay",no,"Never mind, I don't want to ruin the surprise.",Michael,indoor,Lucille's hotel room,The Intervention
24413,976.52,"Michael says goodbye to his family, stands to leave, and says he will see them when someone dies.",Michael is not interested in interacting with his family anymore.,"Michael, Lindsay",no,"So no hard feelings? Adios, Sayonara. I’ll see you when the first parent dies.",Michael,indoor,Lucille's hotel room,The Intervention
24521,980.84,Michael begins to walk away. Lucille starts talking.,,"Michael, Lindsay, GOB",no,Well I'd,Lucille,indoor,Lucille's hotel room,The Intervention
24532,981.28,"Lucille says she would never want to live in Arizona, where Michael's new job is.",Lucille is making fun of Michael's new job and trying to make it sound unappealing.,"Lucille, Lindsay",no,rather be dead in California than alive in Arizona.,Lucille,indoor,Lucille's hotel room,The Intervention
24598,983.92,GOB and Tobias laugh at Lucille's joke. Lindsay looks at GOB. GOB reaches for his drink.,Lindsay is angry.,"GOB, Lindsay, Lucille, Tobias",no,Touché,Tobias,indoor,Lucille's hotel room,The Intervention
24648,985.92,Michael tells George-Michael to get his coat.,Michael is ready to leave.,Michael,no,"George-Michael, grab the coat.",Michael,indoor,Lucille's hotel room,The Intervention
24681,987.24,Lindsay starts to speak.,,Michael,no,I think Dad,Lindsay,indoor,Lucille's hotel room,The Intervention
24694,987.76,Lindsay says that George Senior would want Michael to help the family.,Lindsay is trying to guilt Michael into staying.,"Lindsay, GOB, Lucille",no,"would really want you to help us out here, Michael.",Lindsay,indoor,Lucille's hotel room,The Intervention
24750,990.0,Michael reminds his family that George Senior is in prison. He urges George-Michael to leave.,Michael is not interested in staying and helping the family.,Michael,no,Dad's in jail. Here we go.,Michael,indoor,Lucille's hotel room,The Intervention
24776,991.04,Lindsay yells at Michael that he should say goodbye to George Senior.,Lindsay is trying to guilt Michael.,"Lindsay, GOB, Lucille, Buster, Tobias",no,"Well, the least you could do is say goodbye to him.",Lindsay,indoor,Lucille's hotel room,The Intervention
24842,993.68,Michael pauses and looks up. The narrator starts speaking.,Michael decides to go say goodbye to his father.,Michael,yes,"In fact,",Narrator,indoor,Lucille's hotel room,The Intervention
24904,996.16,"The outside of a prison, with a fence topped with loops of barbed wire. The narrator says Michael had not seen George-Michael since he was arrested at the family boat party.",,,yes,Michael had not spoken to his father since the arrest,Narrator,outdoor,Prison exterior,Visiting Dad in Prison
24981,999.24,"Michael sits down across from his father in a cell. George Senior, wearing an orange jumpsuit, glares at a guard, then looks at Michael.",,"George Senior, Michael",yes,and he decided to give his father the courtesy of a formal resignation.,Narrator,indoor,Prison cell,Visiting Dad in Prison
25054,1002.16,Michael looks at his father and simply says he quits.,,"Michael, George Senior",yes,I quit.,Michael,indoor,Prison cell,Visiting Dad in Prison
25095,1003.8,George Senior nods and says Michael quitting was a good move for his career.,George Senior is not surprised or upset Michael quit.,"George Senior, Michael",yes,Probably a good career move.,George Senior,indoor,Prison cell,Visiting Dad in Prison
25173,1006.92,"Michael starts to stand up to leave, then turns back to his George Senior. In the background, a lawyer meets with an inmate.",Michael decides he has more to say to his father,"Michael, George Senior",no,,,indoor,Prison cell,Visiting Dad in Prison
25244,1009.76,Michael says he parked in the same parking spot every day.,Michael lists ways he was a good employee and deserved to be made C.E.O.,"Michael, George Senior",no,"You know, I parked in the same spot for the last five years,",Michael,indoor,Prison cell,Visiting Dad in Prison
25321,1012.84,Michael says he came to work on time every day.,Michael lists ways he was a good employee and deserved to be made C.E.O.,"Michael, George Senior",no,I was there on time every,Michael,indoor,Prison cell,Visiting Dad in Prison
25364,1014.56,George Senior smiles at Michael.,Michael lists ways he was a good employee and deserved to be made C.E.O.,"George Senior, Michael",no,single day,Michael,indoor,Prison cell,Visiting Dad in Prison
25379,1015.16,George Senior cuts Michael off.,Michael lists ways he was a good employee and deserved to be made C.E.O.,"George Senior, Michael",no,Mike,George Senior,indoor,Prison cell,Visiting Dad in Prison
25392,1015.68,Michael says he was a loyal and worked hard at his father's company.,Michael lists ways he was a good employee and deserved to be made C.E.O.,"George Senior, Michael",no,"I was so loyal, I worked so hard. Why didn't",Michael,indoor,Prison cell,Visiting Dad in Prison
25441,1017.64,Michael asks why his father did not make him C.E.O.,Michael is still upset he was not made C.E.O of the family company.,"Michael, George Senior",no,you just put me in charge?,Michael,indoor,Prison cell,Visiting Dad in Prison
25468,1018.72,George Senior cuts Michael off to answer his question. Michael calms down and looks at him.,,"Michael, George Senior",no,"Michael, listen to me.",George Senior,indoor,Prison cell,Visiting Dad in Prison
25501,1020.04,"George Senior says he knew the Securities and Exchange Commission was going to arrest him and if Michael were C.E.O., he would end up in jail as well.",George Senior did not make Michael C.E.O. to save him.,"George Senior, Michael",no,"These guys, the SEC, they’ve been after me for years. I put you in charge, you’re going to be wearing one of these orange",George Senior,indoor,Prison cell,Visiting Dad in Prison
25609,1024.359999999,Michael says he could have helped if his father had told him about the situation. George Senior cuts him off and says he would have been an accomplice to the fraud.,George Senior did not make Michael C.E.O. to save him.,"Michael, George Senior",no,"jumpsuits, too. ""I could've helped you if you told me."" ""You'd be an accomplice!""","George Senior, Michael",indoor,Prison cell,Visiting Dad in Prison
25678,1027.119999999,George Senior stares at Michael and tells him firmly he had to make Lucille C.E.O.,George Senior did not make Michael C.E.O. to save him.,George Senior,no,No. It had to be your mom.,George Senior,indoor,Prison cell,Visiting Dad in Prison
25758,1030.3199999990002,George Senior beckons Michael to lean in close.,,"George Senior, Michael",no,,,indoor,Prison cell,Visiting Dad in Prison
25852,1034.0799999990002,George Senior whispers to Michael that a married couple cannot be arrested for the same crime.,,"George Senior, Michael",no,They cannot arrest a husband and wife for the same crime.,George Senior,indoor,Prison cell,Visiting Dad in Prison
25992,1039.68,George Senior winks at Michael and drinks from his cup.,George Senior thinks he was being smart.,George Senior,no,,,indoor,Prison cell,Visiting Dad in Prison
26058,1042.3199999990002,Michael tells his father that what he said is not true.,,"Michael, George Senior",no,"Yeah, I don’t think that that’s true, Dad.",Michael,indoor,Prison cell,Visiting Dad in Prison
26142,1045.68,George Senior asks Michael if he is serious.,George Senior is worried.,"George Senior, Michael",no,Really?,George Senior,indoor,Prison cell,Visiting Dad in Prison
26170,1046.8,Michael nods silently at his father.,,"Michael, George Senior",no,,,indoor,Prison cell,Visiting Dad in Prison
26206,1048.24,"George Senior takes off his glasses, puts them on the table, buries his face in his hands, and says he has terrible lawyers.",George Senior's lawyers told him Lucille could not be arrested for fraud if he was. George Senior is upset.,George Senior,no,I've got the worst fucking attorneys.,George Senior,indoor,Prison cell,Visiting Dad in Prison
26328,1053.119999999,Michael stares at his father.,,"Michael, George Senior",no,,,indoor,Prison cell,Visiting Dad in Prison
26362,1054.48,A cab pulls up to the model home Michael and George Michael lived in. Lindsay is in the back seat. The narrator speaks.,,Lindsay,yes,"With Michael leaving town,",Narrator,outdoor,Model home exterior,Saying Goodbye in the Attic
26403,1056.119999999,Lindsay gets out of the cab and runs toward the door of the model home. She throws money at the cab driver. The narrator says she came to take inventory of what is left.,Lindsay came to steal what she could from the model home.,Lindsay,yes,Lindsay decided to take inventory of the family’s last remaining asset: their model home.,Narrator,outdoor,Model home exterior,Saying Goodbye in the Attic
26526,1061.04,Lindsay looks around the unfinished attic and finds a candle holder.,,Lindsay,yes,,,indoor,Unfinished attic,Saying Goodbye in the Attic
26560,1062.4,Lindsay picks up the candle holder form a table and sees George-Michael in the attic. She gasps and asks him what he is doing.,Lindsay gets caught stealing form the model home and is surprised.,Lindsay,yes,What're you doing?,Lindsay,indoor,Unfinished attic,Saying Goodbye in the Attic
26629,1065.16,George-Michael kneels in front of boxes of possessions. He says he is packing his things and asks what Lindsay is doing.,George-Michael is accusatory.,George-Michael,no,"I'm packing up, what're you doing?",George-Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
26666,1066.64,"Lindsay starts to say what she is doing, looks down at the candle holder, pauses, and covers herself by saying she was looking for George-Michael.",Lindsay gets caught stealing from the model home.,Lindsay,no,"Well, just looking for... you!",Lindsay,indoor,Unfinished attic,Saying Goodbye in the Attic
26747,1069.88,"George-Michael, holding a framed photo, looks at Lindsay and does not answer.",George-Michael knows Lindsay is lying.,George-Michael,no,,,indoor,Unfinished attic,Saying Goodbye in the Attic
26777,1071.0799999990002,Lindsay tells George-Michael she came to say goodbye.,Lindsay is trying to cover getting caught stealing.,Lindsay,no,To say goodbye to you!,Lindsay,indoor,Unfinished attic,Saying Goodbye in the Attic
26826,1073.04,George-Michael puts the framed photo in a bag and tells Lindsay that he is going to miss her and her family.,,George-Michael,no,Gonna miss you guys.,George-Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
26854,1074.16,George-Michael stands and walks toward Lindsay. Lindsay walks toward George-Michael and starts to say that she and her family will come visit him. She trails off and says she will miss him too.,Lindsay tries to be comforting but knows they will not visit or see each other.,"Lindsay, George-Michael",no,"Oh, well, we’ll come out and see you in... Yeah, we’ll miss you, too.",Lindsay,indoor,Unfinished attic,Saying Goodbye in the Attic
27018,1080.72,George-Michael tells Lindsay that he enjoyed seeing the family.,George-Michael is sad he will not see his family anymore.,"George-Michael, Lindsay",no,It's been nice having you guys around.,George-Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27064,1082.5600000000004,George-Michael says he enjoyed talking to his family.,George-Michael is sad he will not get to see his family anymore.,Lindsay,no,"You know, to talk to.",George-Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27121,1084.8399999990002,George-Michael says that he has been lonely since his mother died. Michael walks into the attic as he's speaking and hears him.,George-Michael is sad he will not get to see his family anymore and is lonely. He lives with just his father because his mother died.,"Michael, Lindsay",no,"Since Mom died, it’s been kind of lonely, and",George-Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27204,1088.16,"George-Michael sees his father and adds that he wishes everyone could stay there, together.",George-Michael wants the family to stay together.,"George-Michael, Lindsay",no,I just wish we could all stay here.,George-Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27286,1091.44,"Michael looks down, contemplatively.","Michael wants his son to be happy because he loves him, and feels bad for separating him from the family and making him leave.","Michael, Lindsay",no,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27332,1093.28,Michael asks George-Michael for help loading their bags into their car.,,"Michael, Lindsay",no,"I... I need a hand with the van, please.",Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27389,1095.5600000000004,George-Michael responds.,,"Michael, Lindsay",no,Okay.,George-Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27399,1095.96,Michael apologizes for breaking up the conversation.,,"Michael, Lindsay",no,Sorry,Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27420,1096.8000000000004,George-Michael pauses for a moment and looks at Lindsay.,George-Michael will miss his family and is sad to leave.,"George-Michael, Lindsay",no,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27474,1098.96,Lindsay looks at Michael. George-Michael abruptly hugs her.,George-Michael will miss his family and is sad to leave. Lindsay is surprised.,"George-Michael, Lindsay, Michael",no,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27526,1101.04,George-Michael hugs Lindsay and starts to cry.,George-Michael will miss his family and is sad to leave.,"George-Michael, Lindsay",no,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27600,1104.0,Lindsay smiles and hugs George-Michael back.,Lindsay and George-Michael will miss each other.,"Lindsay, George-Michael",yes,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27644,1105.76,Michael watches George-Michael and Lindsay hug.,Michael is realizing how much his son is going to miss his family and reconsidering separating them.,Michael,yes,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27681,1107.24,Lindsay continues to smile and hug George-Michael.,,"Lindsay, George-Michael",yes,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27728,1109.12,"George-Michael stops hugging Lindsay, looks at her, and walks away.",George-Michael is going to miss his family and is sad to leave.,"George-Michael, Lindsay",yes,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27848,1113.92,Lindsay turns and looks after George-Michael as he leaves.,Lindsay is sad and will miss George-Michael.,Lindsay,yes,,,indoor,Unfinished attic,Saying Goodbye in the Attic
27936,1117.44,Lindsay watches George-Michael leave. Michael speaks.,Lindsay is sad and will miss George-Michael.,Lindsay,yes,"Wow, I guess",Michael,indoor,Unfinished attic,Saying Goodbye in the Attic
27958,1118.3200000000004,Michael and Lindsay sit together on a step downstairs in the model home. Michael says George-Michael misses his family.,Michael realizes his son is sad to be leaving.,"Michael, Lindsay",yes,he really misses his family.,Michael,indoor,Model home interior,Michael and Lindsay Bond
27988,1119.52,Lindsay replies that George-Michael never got to know his relatives.,,"Lindsay, Michael",no,"Well, he doesn’t know us very well.",Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28033,1121.3200000000004,Michael agrees with Lindsay. Lindsay looks at Michael and smiles.,"Michael is being sarcastic. He implies that if George-Michael knew them better, he would not like them as much.","Michael, Lindsay",no,"Yeah, clearly.",Michael,indoor,Model home interior,Michael and Lindsay Bond
28085,1123.4,Lindsay smiles at Michael. He asks her a question.,,Lindsay,no,Let me ask you a question,Michael,indoor,Model home interior,Michael and Lindsay Bond
28136,1125.44,Michael asks why Lindsay never contact him for so long.,Michael is upset.,Michael,no,Where the hell have you been? Why didn’t you call me?,Michael,indoor,Model home interior,Michael and Lindsay Bond
28181,1127.24,Lindsay starts to explain why she did not call.,Lindsay is disappointed with her life.,"Lindsay, Michael",no,"Look at my life, Michael",Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28219,1128.76,Lindsay explains how her life has not been going well.,Lindsay is disappointed in her life.,"Lindsay, Michael",no,"Tobias is out of work, we're in debt, it's...",Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28344,1133.76,"Lindsay, pauses and makes a strange face.",Lindsay tries to make herself cry.,"Lindsay, Michael",no,,,indoor,Model home interior,Michael and Lindsay Bond
28465,1138.6,"Michael asks Lindsay why she is making a strange face, then asks if she is trying to cry.",Michael is confused and surprised.,"Michael, Lindsay",no,What are you doing? Are you trying to cry?,Michael,indoor,Model home interior,Michael and Lindsay Bond
28538,1141.52,Lindsay says she is sad.,Lindsay is stressed.,"Lindsay, Michael",no,I'm sad.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28563,1142.52,Michael raises his eyebrows. Lindsay says her life is hard at the moment.,Michael is surprised.,Michael,no,Life is hard right now.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28611,1144.44,Lindsay says the JDL is after her.,Lindsay is stressed.,Lindsay,no,I've got the JDL on my ass.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28657,1146.28,Michael asks what the JDL is.,Michael is confused.,"Michael, Lindsay",no,JDL?,Michael,indoor,Model home interior,Michael and Lindsay Bond
28695,1147.8000000000004,Lindsay clarifies that the JDL is the Jewish Defense League.,Lindsay is stressed.,"Lindsay, Michael",no,Jewish Defense League.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28748,1149.92,"Michael berates Lindsay for stirring up trouble with her charity, HOOP.",,"Michael, Lindsay",no,"Oh, the circumcision thing? This is why I was against HOOP. Why didn't you just",Michael,indoor,Model home interior,Michael and Lindsay Bond
28843,1153.72,"Michael berates Lindsay for stirring up trouble with her charity, HOOP. Lindsay talks over him.",Michael and Lindsay are both frustrated.,"Michael, Lindsay",no,"mind your own business, Lindsay? ""See, this is why I""","Michael, Lindsay",indoor,Model home interior,Michael and Lindsay Bond
28889,1155.5600000000004,Lindsay tells Michael why she never called him for so long.,Lindsay is frustrated with Michael.,"Lindsay, Michael",no,"didn't call you, Michael",Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28914,1156.5600000000004,Lindsay says she did not call Michael for so long because he is judgmental.,Lindsay is frustrated with Michael.,Lindsay,no,because you're so judgmental!,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
28950,1158.0,Michael argues and says he does not judge people.,,"Michael, Lindsay",no,"No I'm, I'm not judgmental.",Michael,indoor,Model home interior,Michael and Lindsay Bond
28994,1159.76,Lindsay says that she knows she disappoints Michael.,Lindsay is upset.,Lindsay,no,And you’re disappointed in me.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
29032,1161.28,Michael replies that he is not disappointed in Lindsay.,"Michael is surprised that Lindsay thinks that, and is lying.","Michael, Lindsay",no,I'm not disappointed,Michael,indoor,Model home interior,Michael and Lindsay Bond
29059,1162.36,Lindsay cuts Michael off and argues.,,Lindsay,no,"in you! ""You are.""","Michael, Lindsay",indoor,Model home interior,Michael and Lindsay Bond
29081,1163.24,Michael admits he is disappointed in Lindsay.,,Michael,no,So I'm disappointed,Michael,indoor,Model home interior,Michael and Lindsay Bond
29133,1165.3200000000004,Lindsay rolls her eyes. Michael says his life is disappointing too.,Lindsay is annoyed.,Lindsay,no,"in you, but come on, what is not disappointing about my life? I mean,""",Michael,indoor,Model home interior,Michael and Lindsay Bond
29202,1168.0800000000004,Michael reminds Lindsay that George Senior did not make him C.E.O. and his father is now in prison.,Michael is trying to be nice to Lindsay and relate.,Michael,no,Dad didn’t give me the promotion. Dad’s in jail. How disappointing is that?,Michael,indoor,Model home interior,Michael and Lindsay Bond
29291,1171.64,Lindsay says that the whole Bluth family is disappointing.,"Lindsay is half joking, half serious.",Lindsay,no,So we're a disappointing family.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
29324,1172.96,Michael agrees that the whole Bluth family is disappointing.,Michael and Lindsay are starting to get along.,Michael,no,We're an incredibly disappointing family!,Michael,indoor,Model home interior,Michael and Lindsay Bond
29367,1174.68,Lindsay smiles and looks at Michael.,Michael and Lindsay are starting to get along.,Lindsay,no,,,indoor,Model home interior,Michael and Lindsay Bond
29406,1176.24,Michael reminds Lindsay that they are family.,Michael and Lindsay are starting to get along.,Michael,no,But we are a family.,Michael,indoor,Model home interior,Michael and Lindsay Bond
29427,1177.0800000000004,"Michael pauses and says he wants George-Michael to be happy, and suggests that he and Lindsay stay present in each other's lives.","Michael and Lindsay are starting to get along. Michael loves his son and wants his son to be happy, and has decided the family should stay together.",Michael,no,"and I want my son to be happy, so maybe we should be in each other’s lives.",Michael,indoor,Model home interior,Michael and Lindsay Bond
29613,1184.52,Lindsay smiles and says she would like to stay present in each other's lives.,Lindsay and Michael are starting to get along. Lindsay is happy.,Lindsay,no,I'd like that.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
29663,1186.52,Michael asks Lindsay a question.,Michael and Lindsay are starting to get along. Michael is happy.,Michael,no,Yeah?,Michael,indoor,Model home interior,Michael and Lindsay Bond
29695,1187.8000000000004,Lindsay makes a weird face again and sniffles.,Lindsay tries to make herself cry again.,Lindsay,no,,,indoor,Model home interior,Michael and Lindsay Bond
29774,1190.96,Michael tells Lindsay she is going to hurt herself.,Michael knows Lucy is trying to make herself cry.,"Michael, Lindsay",no,"Seriously, you're going to pull a muscle.",Michael,indoor,Model home interior,Michael and Lindsay Bond
29820,1192.8000000000004,Lindsay groans and says she used to be able to make herself fake cry.,Lindsay is frustrated.,"Lindsay, Michael",no,I used to be able to do this.,Lindsay,indoor,Model home interior,Michael and Lindsay Bond
29856,1194.24,Michael smiles at Lindsay. The narrator starts speaking.,Michael is happy.,Michael,no,"So, Michael",Narrator,indoor,Model home interior,Michael and Lindsay Bond
29881,1195.24,Lindsay looks at Michael and smiles. The narrator says Michael chose to stay with his family.,Lindsay is happy.,Lindsay,yes,decided to stay in California,Narrator,indoor,Model home interior,Michael and Lindsay Bond
29919,1196.76,Michael smiles at Lindsay. The narrator says Michael decided to try to save the family company.,Michael is happy.,Michael,yes,and try to save the family business.,Narrator,indoor,Model home interior,Michael and Lindsay Bond
29958,1198.3200000000004,"All of the Bluths sit together on couches around a table in the model home, playing Monopoly, talking, and laughing.",The Bluth family is getting along and happy.,"GOB, Maeby, Tobias, Lindsay, Buster, George-Michael, Michael",yes,and for the first time,Narrator,indoor,Model home interior,The Family is Together
29997,1199.88,Maeby picks up a card and smiles.,,Maeby,yes,"ever, he gathered his family",Narrator,indoor,Model home interior,The Family is Together
30033,1201.3200000000004,Someone rolls dice on a Monopoly board.,,,yes,together in the model home,Narrator,indoor,Model home interior,The Family is Together
30063,1202.52,Michael rolls dice and says George Senior used to always be the banker when they played Monopoly.,The Bluth family is getting along and happy.,"Michael, Lindsay, Buster, George-Michael",yes,Dad was always banker so there was no beating,Michael,indoor,Model home interior,The Family is Together
30108,1204.3200000000004,Lindsay lays on a sofa and agrees with Michael. Everyone laughs.,The Bluth family is getting along and happy.,"Lindsay, Buster",yes,"him. ""Totally.""","Michael, Lindsay",indoor,Model home interior,The Family is Together
30133,1205.3200000000004,George-Michael jokes that George Senior needs a get out of jail free card.,,George-Michael,yes,he should've been stocking up on those get out of jail free,George-Michael,indoor,Model home interior,The Family is Together
30182,1207.28,Everyone laughs at George-Michael's joke.,The Bluth family is getting along and happy.,"Maeby, Tobias, Lindsay, Buster, George-Michael, Michael, GOB",yes,"cards. ""Woah!""","George-Michael, GOB",indoor,Model home interior,The Family is Together
30214,1208.5600000000004,GOB stands up and high-fives George-Michael.,The Bluth family is getting along and happy.,"GOB, Tobias, Lindsay, Buster, George-Michael",yes,"Good one, George-Michael!",GOB,indoor,Model home interior,The Family is Together
30246,1209.84,GOB and George-Michael high-five. Everyone laughs and likes his joke. Buster tries to rub George-Michael's shoulders.,The Bluth family is getting along and happy.,"George-Michael, Buster, Michael",yes,"Yes! ""Very good."" ""That's you.""","Buster, Michael, Tobias",indoor,Model home interior,The Family is Together
30321,1212.84,GOB and Maeby smile at George-Michael.,The Bluth family is getting along and happy.,"GOB, Maeby",yes,,,indoor,Model home interior,The Family is Together
30362,1214.48,George-Michael says he is sad everyone has to leave.,George-Michael is enjoying being with his family.,"George-Michael, Michael, Buster",yes,I wish you guys didn't have to go so soon.,George-Michael,indoor,Model home interior,The Family is Together
30416,1216.64,Michael starts to tell George-Michael they are not leaving.,,"Tobias, Lindsay, Buster",yes,"Oh, on that subject,",Michael,indoor,Model home interior,The Family is Together
30463,1218.52,"Michael tells George-Michael that the family, specifically Lindsay, will be staying with them.""",,"Michael, George-Michael",yes,these guys are actually going to be staying with us. For a while. Just your,Michael,indoor,Model home interior,The Family is Together
30546,1221.84,Lindsay looks at Michael and George-Michael and smiles.,Lindsay is happy the family will be together.,"Lindsay, Buster, Tobias",yes,aunt.,Michael,indoor,Model home interior,The Family is Together
30564,1222.5600000000004,"Michael adds that Tobias will also be staying with them, but GOB will not. George-Michael grins.",Michael jokes that GOB is not invited to live with them. George-Michael is happy.,"Michael, George-Michael",yes,And her husband. Not,Michael,indoor,Model home interior,The Family is Together
30600,1224.0,GOB raises his glass at Michael. Maeby smiles.,,"GOB, Maeby",yes,GOB.,Michael,indoor,Model home interior,The Family is Together
30620,1224.8000000000004,George-Michael asks his father if he is serious.,George-Michael is happy and excited to have his family around.,"George-Michael, Michael",yes,Really?,George-Michael,indoor,Model home interior,The Family is Together
30636,1225.44,Michael confirms they are staying. George-Michael looks around at the family.,George-Michael is happy and excited to have his family around.,"Michael, George-Michael",yes,Yeah.,Michael,indoor,Model home interior,The Family is Together
30650,1226.0,Lindsay smiles at George-Michael. Michael reminds him that family comes first.,Lindsay is happy that the family will be together.,"Lindsay, Tobias",yes,"What the hell, huh? Family first",Michael,indoor,Model home interior,The Family is Together
30695,1227.8000000000004,"Michael puts his arm on his son's shoulder and adds that the model home will be crowded, George-Michael and Maeby will have to share a room. George-Michael smiles.",George-Michael is happy.,"Michael, George-Michael, Buster",yes,"right? It is going to be a little crowded though, so I think you’re going to have to share a room with your",Michael,indoor,Model home interior,The Family is Together
30776,1231.04,Maeby picks up a card and sits down.,,"Maeby, Tobias",yes,cousin.,Michael,indoor,Model home interior,The Family is Together
30805,1232.2,George-Michael stares silently. Music starts playing.,George-Michael is excited and scared to share a room with Maeby.,George-Michael,yes,,,indoor,Model home interior,The Family is Together
30899,1235.96,BLANK SCREEN 4,,,yes,,,,,
