Frame	Time	Scene info	Scene info:narrative details - external	Scene info:narrative details - internal	Scene info:characters on screen	Scene info:Music Presence	speech	speech:transcription	speech:character speaking	setting	setting:indoor/outdoor	setting:setting	Scene name	Scene name:scene name	
21349	853.96	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21350	854.0	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21351	854.0400000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21352	854.08	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21353	854.12	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21354	854.1600000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21355	854.2	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21356	854.24	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21357	854.2800000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21358	854.32	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21359	854.36	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21360	854.4000000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21361	854.44	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21362	854.48	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21363	854.5200000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21364	854.5600000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21365	854.6	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21366	854.6400000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21367	854.6800000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21368	854.72	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21369	854.7600000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21370	854.8000000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21371	854.84	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21372	854.8800000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21373	854.9200000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21374	854.96	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21375	855.0	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21376	855.0400000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21377	855.08	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21378	855.12	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21379	855.1600000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21380	855.2	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21381	855.24	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21382	855.2800000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21383	855.32	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21384	855.36	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21385	855.4000000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21386	855.44	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21387	855.48	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21388	855.5200000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21389	855.5600000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21390	855.6	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21391	855.6400000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21392	855.6800000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21393	855.72	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21394	855.7600000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21395	855.8000000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21396	855.84	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21397	855.8800000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21398	855.9200000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21399	855.96	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21400	856.0	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21401	856.0400000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21402	856.08	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21403	856.12	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21404	856.1600000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21405	856.2	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21406	856.24	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21407	856.2800000000001	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21408	856.32	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21409	856.36	1	Tobias introduces the song he will sing. A piano starts playing and he dances badly.	Tobias is auditioning for an action job. He is a terrible actor.	Tobias	1	1	"I'm a Bad, Bad Man from Annie Get Your Gun"	Tobias	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21410	856.4000000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21411	856.44	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21412	856.48	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21413	856.5200000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21414	856.5600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21415	856.6	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21416	856.6400000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21417	856.6800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21418	856.72	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21419	856.7600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21420	856.8000000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21421	856.84	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21422	856.8800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21423	856.9200000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21424	856.96	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21425	857.0	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21426	857.0400000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21427	857.08	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21428	857.12	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21429	857.1600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21430	857.2	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21431	857.24	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21432	857.2800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21433	857.32	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21434	857.36	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21435	857.4000000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21436	857.44	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21437	857.48	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21438	857.5200000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21439	857.5600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21440	857.6	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21441	857.6400000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21442	857.6800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21443	857.72	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21444	857.7600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21445	857.8000000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21446	857.84	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21447	857.8800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21448	857.9200000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21449	857.96	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21450	858.0	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21451	858.0400000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21452	858.08	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21453	858.12	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21454	858.1600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21455	858.2	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21456	858.24	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21457	858.2800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21458	858.32	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21459	858.36	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21460	858.4000000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21461	858.44	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21462	858.48	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21463	858.5200000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21464	858.5600000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21465	858.6	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21466	858.6400000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21467	858.6800000000001	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
21468	858.72	1	Three judges sit at a table in a school gymnasium listening to Tobias's audition.	Tobias is auditioning for a small time, local show.	Judges	1	1	0	0	1	1	Audition	1	Aftermath: Lindsay & Tobias	
